pose_index,ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_id,class_label,num_points
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,140.67783423971164,-109.2041117415006,-18.026577607206264,35.6026063811255,15.782886462448062,1.2212044402734428,0.0,1,Cable,32
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,140.63656233731862,-126.66962687004406,-18.275010174075334,9.443696395768654,4.076774532022512,0.3031077791856127,0.0,1,Cable,20
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,131.42428810685067,-115.34633668958232,-11.143498519754445,11.413904198879735,5.090088546762246,0.4419620228903227,0.0,1,Cable,17
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,159.29109857647666,-118.38350228372681,-17.58944780677073,15.67055208157015,7.041454658325662,0.5506564421439002,0.0,1,Cable,13
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,252.93558089918486,-59.475948577100425,-12.11916761862231,12.100386267623122,5.257998204821909,1.0197630020458224,0.0,1,Cable,5
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,180.23056207312598,-107.01279954817777,-9.505418114781047,0.5923090353041403,0.32904764680986887,0.10573939343675853,0.0,1,Cable,3
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,245.61836625191364,-80.1328256317896,-13.223044021513676,2.963152857478235,1.3099421920877035,0.14787779115177635,0.0,1,Cable,3
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,159.157729976496,-103.07883408344429,-10.167755040797967,8.510174267353165,3.832935232240885,0.392660250326081,0.0,1,Cable,6
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,164.012743401836,-114.23291505156973,-10.135226429455809,14.192619305683763,6.396590117974128,0.6155818502248138,0.0,1,Cable,6
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,182.30607114945795,-99.46087301365274,-16.53418903037358,16.83942197370652,7.488496324485425,0.6780180413346883,0.0,1,Cable,8
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,237.82437161239739,-74.91111320899175,-13.568573643756178,3.122844085950021,1.4345064104277299,0.2541910715549829,0.0,1,Cable,3
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,166.47329692315404,-106.50497253954282,-17.203299841949708,0.32240867006566987,0.12131232831750083,0.052703954592967506,0.0,1,Cable,3
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,204.26352858810012,-81.03431489996962,-15.447133016098906,7.907063158371045,3.4641630191487565,0.4054926676300781,0.0,1,Cable,4
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,269.7647476085533,-69.55277418149223,-11.289964351359789,4.787205872085053,2.079618126752436,0.3301880688422898,0.0,1,Cable,3
21,-37054.3671875,-2485.623046875,10000.0,-21.989303588867188,291.9677969016675,-59.6625556433696,-9.364173524257964,3.0317166120755132,1.2915377527797673,0.33128145362959494,0.0,1,Cable,3
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,223.6222854104593,-26.107403414365432,-17.727738932010503,1.7428949416465684,12.53864872444732,0.37744960995207677,0.0,1,Cable,7
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,239.28782673292238,-14.269356827264229,-9.988694497674281,1.507266634815295,11.018774527776358,0.4304823188890463,0.0,1,Cable,8
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,211.30729231992026,-176.4178320885424,-22.980190935377962,0.9631950974450092,6.017796205360781,0.1822149308320853,0.0,1,Cable,6
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,246.92951748997268,27.333527077985686,-15.636954794040456,0.6567898827656222,4.650563145460222,0.09222955002909394,0.0,1,Cable,5
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,252.0665337307006,65.23777797023749,-13.511181339764136,0.2623745564747537,1.9442079626201973,0.14864690667719138,0.0,1,Cable,3
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,249.80606408463257,48.75752159227885,-14.586405400354264,1.084617491174015,7.815786191574823,0.4772211050497077,0.0,1,Cable,5
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,203.375511660418,-175.51217657752952,-23.009244616372847,1.2620023628541333,9.87251071158056,0.24127899230422045,0.0,1,Cable,6
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,235.13034179542586,0.01763087321778123,-16.795939313319973,1.5538481099012245,10.671707792886618,0.425352138579008,0.0,1,Cable,6
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,234.5571168974009,40.54794981391792,-7.875238126088972,0.8276752097752365,6.172371506540557,0.4789532649030539,0.0,1,Cable,4
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,232.86796473482775,42.61616587797425,-15.018455925987114,0.5361204018771275,2.7864041622694202,0.2666038932382264,0.0,1,Cable,4
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,209.67002863731008,-128.78803759886355,-21.66237736949845,1.4555755717669285,10.59801103524346,0.4655526936865364,0.0,1,Cable,6
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,208.83364169418843,-194.2061343861992,-23.164674253676687,0.45781588075877266,3.3874515184499785,0.21459693776649758,0.0,1,Cable,7
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,208.67346233066283,-151.18527462819375,-15.201625557178009,1.292785897136696,9.671216140492618,0.4034148069581658,0.0,1,Cable,5
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,217.46276130817387,-130.64110031711152,-21.73916474860494,0.38925715865244115,2.297121878226477,0.1815462007068973,0.0,1,Cable,4
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,238.4298579768826,23.856024015262243,-15.772943810673514,2.052513131561227,15.675943028319583,0.7299318793584764,0.0,1,Cable,7
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,228.22562448599058,-110.43403618498209,-20.91157851238161,0.465483588333683,4.494129689240111,0.08375470248804007,0.0,1,Cable,3
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,216.01249114356258,-200.537544809922,-23.183178433575723,0.8220261403193945,5.554296373498829,0.11751898776757486,0.0,1,Cable,9
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,212.3678009950229,-109.01563081576224,-20.925528563792074,0.4104106295485792,1.9690456572207609,0.12785995942522987,0.0,1,Cable,3
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,222.15041243983393,-96.27389659893537,-20.310177795420575,0.539998007717287,3.174051908656452,0.1919744335427538,0.0,1,Cable,3
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,204.2793569430677,-182.99752277022571,-15.8634958003421,1.820621625582703,12.763825784198644,0.2219003538631643,0.0,1,Cable,8
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,214.86656886636848,-194.87946661579264,-15.944372632840832,0.739620107700631,5.4123033565846015,0.12973928348451835,0.0,1,Cable,5
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,221.36281627345153,-147.11737114658473,-14.971669035471425,0.6826663069711572,5.951833502978104,0.1889534028037101,0.0,1,Cable,3
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,217.52610240791194,-71.16536890909286,-19.32035723555667,0.5466692030291824,4.234307628955634,0.18797305390844699,0.0,1,Cable,3
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,225.05868204772614,-134.02328957704512,-21.76737946769559,0.8126758651787895,7.072000958562569,0.24262804801076143,0.0,1,Cable,4
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,230.83040277757834,26.93459942133206,-15.72317876211849,1.715686549646506,12.73927431849091,0.5167039893685459,0.0,1,Cable,5
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,247.32152410722944,89.56880581576686,-11.805808613769228,0.7367482412705613,6.077304789564437,0.4280799951465504,0.0,1,Cable,4
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,201.68693979046748,-188.2769722902504,-23.117805001282733,0.4097450604358812,2.3843153297569586,0.08745787767501056,0.0,1,Cable,4
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,251.00563367907074,116.97029817605713,-9.694277334631629,0.39763493620210966,3.118025506999018,0.18323515484910047,0.0,1,Cable,3
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,241.5038545196831,1.201382251115462,-9.425287931539476,0.09494985865507033,1.3070683278158766,0.04565974080266422,0.0,1,Cable,3
22,-35745.7578125,-13637.7919921875,10000.0,36.41958999633789,232.2240563477714,-21.643356015036485,-17.538974383762955,0.9034835925639015,7.561557105125864,0.23077474007413556,0.0,1,Cable,4
23,-35609.5,23908.591796875,10000.0,85.73284149169922,262.0766099913095,0.36338568199882304,5.229208454628425,4.077828986876796,6.76836298117955,15.868391684434929,0.0,0,Antenna,72
23,-35609.5,23908.591796875,10000.0,85.73284149169922,262.29171430479903,0.115014388270197,-10.39685051730114,0.6394869465248689,1.2366741053525248,3.186652520383193,0.0,0,Antenna,6
23,-35609.5,23908.591796875,10000.0,85.73284149169922,235.51983796620524,117.64888556257446,37.073977486752995,3.6051565184104675,3.900557275902841,1.3802440685621704,0.0,1,Cable,5
23,-35609.5,23908.591796875,10000.0,85.73284149169922,201.50683061328442,128.2751032322241,29.746685592257734,12.431041041549832,13.297334230506294,4.228869103250673,0.0,1,Cable,8
23,-35609.5,23908.591796875,10000.0,85.73284149169922,184.84879158799686,153.85719208833365,39.12624875682671,10.062109593075945,10.800059026974651,3.280742755848955,0.0,1,Cable,8
23,-35609.5,23908.591796875,10000.0,85.73284149169922,192.7275727961772,163.9840989309694,13.44799347327638,10.793060586259571,11.873808837743297,3.307071303417459,0.0,1,Cable,12
23,-35609.5,23908.591796875,10000.0,85.73284149169922,186.9909651624239,162.2033387944548,38.05876191400412,3.984290588972982,4.208096957674883,1.1887140177670332,0.0,1,Cable,6
23,-35609.5,23908.591796875,10000.0,85.73284149169922,179.78556142716525,151.95128019087437,31.712653280599493,7.770408959856155,8.446811990441745,2.324675544803206,0.0,1,Cable,13
23,-35609.5,23908.591796875,10000.0,85.73284149169922,195.16214312745967,160.96499825177068,23.42686674166405,13.834659754718615,15.045465041294818,4.5139052552395285,0.0,1,Cable,17
23,-35609.5,23908.591796875,10000.0,85.73284149169922,192.81146171793586,137.2566432296627,17.93220388749905,37.73576462988629,40.710318432307545,12.493373201774158,0.0,1,Cable,37
23,-35609.5,23908.591796875,10000.0,85.73284149169922,230.4354348032701,97.39998647140581,49.018497223670195,3.7963748856385564,4.036537709425048,1.148002775038485,0.0,1,Cable,4
23,-35609.5,23908.591796875,10000.0,85.73284149169922,248.48721600022924,103.67590721771029,41.855904698639065,4.432115852126799,4.770419297505612,1.649789196756771,0.0,1,Cable,4
23,-35609.5,23908.591796875,10000.0,85.73284149169922,225.65441626804807,128.19615247034824,33.622765123052375,5.93614298740232,6.161707867417789,2.0246151764783633,0.0,1,Cable,6
23,-35609.5,23908.591796875,10000.0,85.73284149169922,207.03420788988748,122.65312395084939,40.66553635195865,10.03738657427931,10.704148249407027,3.518705424018968,0.0,1,Cable,7
23,-35609.5,23908.591796875,10000.0,85.73284149169922,178.95765407368816,152.53946138125994,22.403135559590027,8.315662124730636,9.039729502902105,2.6127384418156545,0.0,1,Cable,17
23,-35609.5,23908.591796875,10000.0,85.73284149169922,242.31859603209233,110.06977842180233,48.70348213796378,9.038976043863187,9.568826658052103,3.3262230620983075,0.0,1,Cable,6
23,-35609.5,23908.591796875,10000.0,85.73284149169922,191.8613078736149,138.98133735535868,35.5585824770845,4.157744732537537,4.6472245513485575,1.3224006040761438,0.0,1,Cable,4
23,-35609.5,23908.591796875,10000.0,85.73284149169922,224.84342973119976,103.22305019023027,37.92606144081235,2.1229086218980626,2.1613050334908053,0.8204501393713741,0.0,1,Cable,3
23,-35609.5,23908.591796875,10000.0,85.73284149169922,239.10462938245328,106.13134256861119,56.4644998796705,0.22648556231365546,0.14923795623539604,0.12718306609051666,0.0,1,Cable,3
23,-35609.5,23908.591796875,10000.0,85.73284149169922,188.85975214299248,167.5006693104247,30.63774293972633,0.7082774644752021,0.66741474112942,0.2788100113760912,0.0,1,Cable,5
23,-35609.5,23908.591796875,10000.0,85.73284149169922,261.9353751953189,89.60052119025912,37.47425688596309,3.4561145015439365,3.6576069166023757,1.1526363148856689,0.0,1,Cable,5
23,-35609.5,23908.591796875,10000.0,85.73284149169922,214.8451078557868,132.32719564207235,47.54179640984697,1.773546325312708,1.9075650986702897,0.6432737248514115,0.0,1,Cable,3
23,-35609.5,23908.591796875,10000.0,85.73284149169922,253.25820828137824,72.19643608597077,39.223141577879375,4.542262869956858,4.870613232163976,1.767215937802142,0.0,1,Cable,3
23,-35609.5,23908.591796875,10000.0,85.73284149169922,195.74310952597398,160.09563270295195,32.73451790860345,4.7781962520342915,5.10122203870398,1.3621944172359477,0.0,1,Cable,5
23,-35609.5,23908.591796875,10000.0,85.73284149169922,211.97535233432995,142.94933137924306,28.770255517451986,2.8970572956703506,3.2671434702478166,1.0588986111379945,0.0,1,Cable,4
23,-35609.5,23908.591796875,10000.0,85.73284149169922,245.84717580400974,80.54116583413335,45.47833575790659,2.2224496614926466,2.312792109392362,0.8032670846260572,0.0,1,Cable,3
23,-35609.5,23908.591796875,10000.0,85.73284149169922,218.81014038651625,110.04637441566256,44.77728902369626,2.3567594392758053,2.5469956769297255,0.9708845059889484,0.0,1,Cable,3
23,-35609.5,23908.591796875,10000.0,85.73284149169922,231.82239412678734,121.2621309756891,45.00624774086534,3.8960022243058177,4.197535113634402,1.387520459876626,0.0,1,Cable,3
23,-35609.5,23908.591796875,10000.0,85.73284149169922,257.80097640426567,67.79769733174193,49.81573135505717,1.979469178375325,2.2215133955376416,0.781808372624134,0.0,1,Cable,4
23,-35609.5,23908.591796875,10000.0,85.73284149169922,230.8196776685303,115.07858395079579,53.4373922623157,2.475538674059635,2.6891749349932184,0.9146293006338553,0.0,1,Cable,4
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,86.50004097256505,11.39730602406039,13.726702760110054,10.469022784190145,36.393578145169855,59.43942825948009,0.0,3,Turbine,7885
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,92.25236200325025,33.54002712658749,47.2342221900926,0.6511203163643273,2.130245811770969,1.1252302417173041,0.0,3,Turbine,106
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,82.20731097968084,-26.717082302533697,30.097644161220956,5.0159118090445105,29.04903622229844,22.81215887775447,0.0,3,Turbine,960
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,92.78937275990916,36.693490258283404,40.762059032105,0.5526525046976616,2.0662685160751337,2.2099666172653585,0.0,3,Turbine,34
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,81.02643242596545,-33.8323638223943,24.553241260857625,0.38392164103042603,1.4746979483001041,2.2518878063231647,0.0,3,Turbine,23
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,81.80179297780907,-28.724811755529277,28.47110852372638,0.28624215364048666,0.3840811456030053,1.7473816503821382,0.0,3,Turbine,19
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,92.67335769596534,35.847529867277295,34.13229313742849,0.43473793157821206,1.3081233395417087,2.3804150921374045,0.0,3,Turbine,34
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,80.931843086724,-34.00389404180618,32.38161246064645,0.20375862975991765,0.5137727999294057,2.076871302175725,0.0,3,Turbine,24
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,92.56099959603563,34.79034352385439,26.616584510308776,0.25190215321099174,0.6882019611760484,1.4289935450449782,0.0,3,Turbine,23
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,91.41883871030905,28.383344429748615,23.30772050309207,0.8998968825150797,4.034281837372667,6.25412596914687,0.0,3,Turbine,79
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,79.51665460771284,-42.79303492561185,43.10221305454216,0.5396942492520367,2.725897764259969,1.6955652269099915,0.0,3,Turbine,49
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,89.8946836685958,19.190465392001542,21.295252988682563,1.5474882734934283,8.448442760849963,10.691652310781826,0.0,3,Turbine,184
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,88.25773547866832,9.809822446484226,20.468160176140326,0.4199705674364509,0.7586064216614385,5.5434640377517965,0.0,3,Turbine,46
24,-35094.94921875,-152685.5625,19465.818359375,80.47769165039062,88.77014374707075,12.374680039535491,10.80964254659468,0.25692727433897744,0.49161388809128326,3.410961466766091,0.0,3,Turbine,24
25,-34572.171875,-96996.8203125,10246.3740234375,-16.009653091430664,175.16386117368518,-131.49209510922287,62.34420846653707,30.88023734208437,21.528649889428948,5.470882057914544,0.0,1,Cable,92
